118786A186ADFC4AE0500A0AC86471F9,1,1
118786A186ADFC4AE0500A0AC86471F9,2,0
119CA9AC8F9B940EE0500A0AC8642C62,1,1
119CA9AC8F9B940EE0500A0AC8642C62,2,1
12996f1e-31e0-11e6-804e-848f69fd6b70,1,1
12996f1e-31e0-11e6-804e-848f69fd6b70,2,1
12f18dce-31e0-11e6-804e-848f69fd6b70,1,1
12f18dce-31e0-11e6-804e-848f69fd6b70,2,1
133c3635-31e2-11e6-804e-848f69fd6b70,1,1
133c3635-31e2-11e6-804e-848f69fd6b70,2,1
1371ab13-31e1-11e6-804e-848f69fd6b70,1,1
1371ab13-31e1-11e6-804e-848f69fd6b70,2,1
14102bac-31e2-11e6-804e-848f69fd6b70,1,1
14102bac-31e2-11e6-804e-848f69fd6b70,2,1
14c93231-31e4-11e6-804e-848f69fd6b70,1,1
14c93231-31e4-11e6-804e-848f69fd6b70,2,1
14dcd023-31e2-11e6-804e-848f69fd6b70,1,1
14dcd023-31e2-11e6-804e-848f69fd6b70,2,1
14eb82f6-31e2-11e6-804e-848f69fd6b70,1,1
14eb82f6-31e2-11e6-804e-848f69fd6b70,2,1
16673cb5-31e0-11e6-804e-848f69fd6b70,1,1
16673cb5-31e0-11e6-804e-848f69fd6b70,2,1
17539b91-31e0-11e6-804e-848f69fd6b70,1,1
17539b91-31e0-11e6-804e-848f69fd6b70,2,1
17616f81-31e3-11e6-804e-848f69fd6b70,1,1
17616f81-31e3-11e6-804e-848f69fd6b70,2,1
178ce4ed-31e1-11e6-804e-848f69fd6b70,1,1
178ce4ed-31e1-11e6-804e-848f69fd6b70,2,1
17ee24f4-31e1-11e6-804e-848f69fd6b70,1,1
17ee24f4-31e1-11e6-804e-848f69fd6b70,2,1
186300a5-31e4-11e6-804e-848f69fd6b70,1,1
186300a5-31e4-11e6-804e-848f69fd6b70,2,1
1865f599-31e1-11e6-804e-848f69fd6b70,1,1
1865f599-31e1-11e6-804e-848f69fd6b70,2,1
18a7faf1-fbb8-11e5-a258-f98ed89254eb,1,1
18a7faf1-fbb8-11e5-a258-f98ed89254eb,2,1
18bf1f51-31e4-11e6-804e-848f69fd6b70,1,1
18bf1f51-31e4-11e6-804e-848f69fd6b70,2,1
19f9dfbc-31e4-11e6-804e-848f69fd6b70,1,1
19f9dfbc-31e4-11e6-804e-848f69fd6b70,2,1
1a599dcd-31e2-11e6-804e-848f69fd6b70,1,1
1a599dcd-31e2-11e6-804e-848f69fd6b70,2,1
1b5fbf73-31e4-11e6-804e-848f69fd6b70,1,1
1b5fbf73-31e4-11e6-804e-848f69fd6b70,2,1
1bab728c-31e0-11e6-804e-848f69fd6b70,1,1
1bab728c-31e0-11e6-804e-848f69fd6b70,2,1
1c08ba21-31e4-11e6-804e-848f69fd6b70,1,1
1c08ba21-31e4-11e6-804e-848f69fd6b70,2,1
1c43c587-31e1-11e6-804e-848f69fd6b70,1,1
1c43c587-31e1-11e6-804e-848f69fd6b70,2,1
1cbd1ed9-31e0-11e6-804e-848f69fd6b70,1,1
1cbd1ed9-31e0-11e6-804e-848f69fd6b70,2,1
1cbf53e9-31df-11e6-804e-848f69fd6b70,1,1
1cbf53e9-31df-11e6-804e-848f69fd6b70,2,1
1e6111af-31e2-11e6-804e-848f69fd6b70,1,1
1e6111af-31e2-11e6-804e-848f69fd6b70,2,1
1e7e6b02-31e2-11e6-804e-848f69fd6b70,1,1
1e7e6b02-31e2-11e6-804e-848f69fd6b70,2,1
1f0d4589-31e0-11e6-804e-848f69fd6b70,1,1
1f0d4589-31e0-11e6-804e-848f69fd6b70,2,1
1f78b8bd-31df-11e6-804e-848f69fd6b70,1,1
1f78b8bd-31df-11e6-804e-848f69fd6b70,2,1
1fddf478-9db1-471b-847d-0c45fcbb2b35,1,1
1fddf478-9db1-471b-847d-0c45fcbb2b35,2,1
1ff3bcbd-31df-11e6-804e-848f69fd6b70,1,1
1ff3bcbd-31df-11e6-804e-848f69fd6b70,2,1
20b95e1d-31e1-11e6-804e-848f69fd6b70,1,1
20b95e1d-31e1-11e6-804e-848f69fd6b70,2,1
2103d541-31e3-11e6-804e-848f69fd6b70,1,1
2103d541-31e3-11e6-804e-848f69fd6b70,2,1
214b4078-31e2-11e6-804e-848f69fd6b70,1,0
214b4078-31e2-11e6-804e-848f69fd6b70,2,1
219b0051-31df-11e6-804e-848f69fd6b70,1,1
219b0051-31df-11e6-804e-848f69fd6b70,2,1
2250ed2b-31e1-11e6-804e-848f69fd6b70,1,1
2250ed2b-31e1-11e6-804e-848f69fd6b70,2,1
245a3867-31e1-11e6-804e-848f69fd6b70,1,1
245a3867-31e1-11e6-804e-848f69fd6b70,2,1
24b3d9ff-31df-11e6-804e-848f69fd6b70,1,1
24b3d9ff-31df-11e6-804e-848f69fd6b70,2,1
24d311d2-31e2-11e6-804e-848f69fd6b70,1,0
24d311d2-31e2-11e6-804e-848f69fd6b70,2,1
25e8778f-31e1-11e6-804e-848f69fd6b70,1,1
25e8778f-31e1-11e6-804e-848f69fd6b70,2,1
25f6200f-31e3-11e6-804e-848f69fd6b70,1,1
25f6200f-31e3-11e6-804e-848f69fd6b70,2,1
263007d9-31e1-11e6-804e-848f69fd6b70,1,1
263007d9-31e1-11e6-804e-848f69fd6b70,2,1
26a85c2a-31e1-11e6-804e-848f69fd6b70,1,1
26a85c2a-31e1-11e6-804e-848f69fd6b70,2,1
27cc4877-31e1-11e6-804e-848f69fd6b70,1,1
27cc4877-31e1-11e6-804e-848f69fd6b70,2,1
2970041d-31e2-11e6-804e-848f69fd6b70,1,1
2970041d-31e2-11e6-804e-848f69fd6b70,2,0.05
29c299fd-31e2-11e6-804e-848f69fd6b70,1,1
29c299fd-31e2-11e6-804e-848f69fd6b70,2,0.05
2a4a752a-31e2-11e6-804e-848f69fd6b70,1,1
2a4a752a-31e2-11e6-804e-848f69fd6b70,2,0.05
2a820986-31e1-11e6-804e-848f69fd6b70,1,1
2a820986-31e1-11e6-804e-848f69fd6b70,2,1
2a8e606a-31e2-11e6-804e-848f69fd6b70,1,1
2a8e606a-31e2-11e6-804e-848f69fd6b70,2,1
2ab2b202-31e3-11e6-804e-848f69fd6b70,1,1
2ab2b202-31e3-11e6-804e-848f69fd6b70,2,1
2b5c73ac-31e2-11e6-804e-848f69fd6b70,1,1
2b5c73ac-31e2-11e6-804e-848f69fd6b70,2,0.05
2bfc7854-31e2-11e6-804e-848f69fd6b70,1,1
2bfc7854-31e2-11e6-804e-848f69fd6b70,2,0.05
2c8a5375-31e2-11e6-804e-848f69fd6b70,1,1
2c8a5375-31e2-11e6-804e-848f69fd6b70,2,0
2e6a3a40-31e2-11e6-804e-848f69fd6b70,1,1
2e6a3a40-31e2-11e6-804e-848f69fd6b70,2,0
2f59071a-31df-11e6-804e-848f69fd6b70,1,1
2f59071a-31df-11e6-804e-848f69fd6b70,2,1
2ff504bf-31e2-11e6-804e-848f69fd6b70,1,1
2ff504bf-31e2-11e6-804e-848f69fd6b70,2,0
30c81c22-31e2-11e6-804e-848f69fd6b70,1,1
30c81c22-31e2-11e6-804e-848f69fd6b70,2,0
3106e415-31e2-11e6-804e-848f69fd6b70,1,1
3106e415-31e2-11e6-804e-848f69fd6b70,2,0
317ec154-31e0-11e6-804e-848f69fd6b70,1,1
317ec154-31e0-11e6-804e-848f69fd6b70,2,1
319200b0-31df-11e6-804e-848f69fd6b70,1,1
319200b0-31df-11e6-804e-848f69fd6b70,2,1
32e97328-31e1-11e6-804e-848f69fd6b70,1,1
32e97328-31e1-11e6-804e-848f69fd6b70,2,1
33be6292-31e1-11e6-804e-848f69fd6b70,1,1
33be6292-31e1-11e6-804e-848f69fd6b70,2,1
34384796-31df-11e6-804e-848f69fd6b70,1,1
34384796-31df-11e6-804e-848f69fd6b70,2,1
37060,1,1
37060,2,0
37061,1,1
37061,2,0
37062,1,1
37062,2,0
37065,1,1
37065,2,0
37066,1,1
37066,2,0
37171,1,1
37171,2,1
37176,1,1
37176,2,1
37177,1,1
37177,2,1
37186,1,1
37186,2,1
37187,1,1
37187,2,1
37197,1,1
37197,2,1
37200,1,1
37200,2,1
37249,1,1
37249,2,1
37252,1,1
37252,2,1
37279,1,1
37279,2,1
37384,1,1
37384,2,1
37637,1,1
37637,2,1
37891,1,1
37891,2,1
37940,1,1
37940,2,1
37956802-31e1-11e6-804e-848f69fd6b70,1,1
37956802-31e1-11e6-804e-848f69fd6b70,2,1
37988,1,1
37988,2,1
37d5336c-31e2-11e6-804e-848f69fd6b70,1,1
37d5336c-31e2-11e6-804e-848f69fd6b70,2,0
38036,1,1
38036,2,1
38040,1,1
38040,2,1
38045,1,1
38045,2,1
38049,1,1
38049,2,1
38070,1,1
38070,2,1
38123,1,1
38123,2,1
38158,1,1
38158,2,0
38248,1,1
38248,2,0
38311,1,1
38311,2,0
38335,1,1
38335,2,0
38345,1,1
38345,2,0
38351,1,1
38351,2,0
38356,1,1
38356,2,0
38360,1,1
38360,2,0
38370,1,1
38370,2,0
38371,1,1
38371,2,0
38422,1,1
38422,2,1
38433,1,1
38433,2,1
38434,1,1
38434,2,1
38443,1,1
38443,2,1
38444,1,1
38444,2,1
38526,1,1
38526,2,1
38543ab5-31e1-11e6-804e-848f69fd6b70,1,1
38543ab5-31e1-11e6-804e-848f69fd6b70,2,1
38563,1,1
38563,2,1
38570,1,1
38570,2,1
38571,1,1
38571,2,1
38594,1,1
38594,2,1
38613,1,1
38613,2,1
38622,1,1
38622,2,1
38704,1,1
38704,2,1
38726,1,1
38726,2,1
38737,1,1
38737,2,1
38789,1,1
38789,2,1
38803,1,1
38803,2,1
38833,1,1
38833,2,1
38838,1,1
38838,2,1
38839,1,1
38839,2,1
38841,1,1
38841,2,1
38852,1,1
38852,2,1
38892,1,1
38892,2,1
38904,1,1
38904,2,1
38922,1,1
38922,2,1
38923,1,1
38923,2,1
38927,1,1
38927,2,1
38931,1,1
38931,2,1
38935,1,1
38935,2,1
38948,1,1
38948,2,1
38949,1,1
38949,2,1
38950,1,1
38950,2,1
38966,1,1
38966,2,1
38980,1,1
38980,2,1
38985,1,1
38985,2,1
39029,1,1
39029,2,1
39030,1,1
39030,2,1
39092,1,1
39092,2,1
39099,1,1
39099,2,1
39120,1,1
39120,2,1
39142,1,1
39142,2,1
39143,1,1
39143,2,1
39146,1,1
39146,2,1
39168,1,1
39168,2,1
39171,1,1
39171,2,1
39199,1,1
39199,2,1
39208,1,1
39208,2,1
39209,1,1
39209,2,1
39210,1,1
39210,2,1
39250,1,1
39250,2,1
39263,1,1
39263,2,1
39324,1,1
39324,2,1
39333,1,1
39333,2,1
39399,1,1
39399,2,1
39485,1,1
39485,2,1
39488,1,1
39488,2,1
39583,1,1
39583,2,1
39586,1,1
39586,2,1
39604,1,0
39604,2,1
39619,1,0
39619,2,1
39626,1,1
39626,2,1
39635,1,1
39635,2,1
39643,1,1
39643,2,1
39644,1,1
39644,2,1
39646,1,1
39646,2,1
39650,1,1
39650,2,1
39657,1,0
39657,2,1
39662,1,1
39662,2,1
39681,1,1
39681,2,1
39695,1,0
39695,2,1
39702,1,1
39702,2,1
39703,1,1
39703,2,1
39704,1,1
39704,2,1
39719,1,1
39719,2,1
39724,1,1
39724,2,1
39726,1,1
39726,2,1
39771,1,1
39771,2,1
39772,1,1
39772,2,1
39788,1,1
39788,2,1
39825,1,1
39825,2,1
39842,1,1
39842,2,1
39844,1,1
39844,2,1
39854,1,1
39854,2,1
39860,1,1
39860,2,1
39866,1,1
39866,2,1
39902,1,1
39902,2,1
39964,1,1
39964,2,1
3a8deb0f-31e1-11e6-804e-848f69fd6b70,1,1
3a8deb0f-31e1-11e6-804e-848f69fd6b70,2,1
3be7c8f6-31e2-11e6-804e-848f69fd6b70,1,1
3be7c8f6-31e2-11e6-804e-848f69fd6b70,2,0
3c4f1aac-31e0-11e6-804e-848f69fd6b70,1,1
3c4f1aac-31e0-11e6-804e-848f69fd6b70,2,1
3db7f086-31df-11e6-804e-848f69fd6b70,1,1
3db7f086-31df-11e6-804e-848f69fd6b70,2,1
40028,1,1
40028,2,1
40032,1,1
40032,2,1
40115,1,1
40115,2,1
40140,1,1
40140,2,1
40153,1,1
40153,2,1
40160,1,1
40160,2,1
40167,1,1
40167,2,1
40248,1,1
40248,2,1
40285,1,1
40285,2,1
40288,1,0
40288,2,1
40355,1,1
40355,2,1
40603,1,1
40603,2,1
40604,1,1
40604,2,1
40605,1,1
40605,2,1
40607,1,1
40607,2,1
40663,1,1
40663,2,1
40679,1,1
40679,2,1
40696,1,1
40696,2,1
40763,1,1
40763,2,1
40769,1,1
40769,2,1
40785,1,1
40785,2,1
40788,1,1
40788,2,1
40841,1,1
40841,2,1
40843,1,1
40843,2,1
40844,1,1
40844,2,0
40854,1,1
40854,2,1
40859,1,1
40859,2,1
40860,1,1
40860,2,1
40882,1,1
40882,2,1
40886,1,1
40886,2,1
40941,1,1
40941,2,1
40972,1,1
40972,2,1
41010,1,1
41010,2,1
41023,1,1
41023,2,1
41060,1,1
41060,2,1
41072,1,1
41072,2,1
41073,1,1
41073,2,1
41165,1,1
41165,2,1
41178,1,1
41178,2,1
41180,1,1
41180,2,1
41182,1,1
41182,2,1
41187,1,1
41187,2,1
41190,1,1
41190,2,1
41197,1,1
41197,2,1
41213,1,1
41213,2,1
41218,1,1
41218,2,1
41225,1,1
41225,2,1
41227,1,1
41227,2,1
41229,1,1
41229,2,1
41230,1,1
41230,2,1
41255,1,1
41255,2,1
41266,1,1
41266,2,1
41306,1,1
41306,2,1
41312,1,1
41312,2,1
41313,1,1
41313,2,1
41323,1,1
41323,2,1
41324,1,1
41324,2,1
41336,1,1
41336,2,1
41375,1,1
41375,2,1
41376,1,1
41376,2,1
41378,1,1
41378,2,1
41393,1,1
41393,2,1
41397,1,1
41397,2,1
41427,1,1
41427,2,1
41467,1,1
41467,2,1
41495,1,1
41495,2,1
41496,1,1
41496,2,1
41506,1,1
41506,2,1
41514,1,1
41514,2,1
41516,1,1
41516,2,1
41536,1,1
41536,2,1
41541,1,1
41541,2,1
41543,1,1
41543,2,1
41544,1,1
41544,2,1
41549,1,1
41549,2,1
41565,1,1
41565,2,1
41582,1,1
41582,2,1
41592,1,1
41592,2,1
41616,1,1
41616,2,1
41646,1,1
41646,2,1
41655,1,1
41655,2,1
41662,1,0
41662,2,1
41721,1,1
41721,2,1
41723,1,1
41723,2,1
41727,1,1
41727,2,1
41729,1,1
41729,2,1
41731,1,1
41731,2,1
41733,1,1
41733,2,1
41740,1,1
41740,2,1
41747,1,1
41747,2,1
41755,1,1
41755,2,1
41764,1,1
41764,2,1
41778,1,1
41778,2,1
41787,1,1
41787,2,1
41805,1,1
41805,2,1
41831,1,1
41831,2,1
41838,1,1
41838,2,1
41842,1,1
41842,2,1
41849,1,1
41849,2,1
41852,1,1
41852,2,1
41860,1,1
41860,2,1
41901,1,1
41901,2,1
41906,1,1
41906,2,1
41908,1,1
41908,2,1
41949,1,1
41949,2,1
41951,1,1
41951,2,1
41952,1,1
41952,2,1
41968,1,1
41968,2,1
41970,1,1
41970,2,1
41975,1,1
41975,2,1
41981,1,1
41981,2,1
41990,1,1
41990,2,1
42004,1,1
42004,2,1
42060,1,1
42060,2,1
42061,1,1
42061,2,1
42070,1,1
42070,2,1
42081,1,1
42081,2,1
42082,1,1
42082,2,1
42117,1,1
42117,2,1
42136,1,1
42136,2,1
42154,1,1
42154,2,1
42167,1,1
42167,2,1
42171,1,1
42171,2,1
42179,1,1
42179,2,1
42180,1,1
42180,2,1
42181,1,1
42181,2,1
42182,1,1
42182,2,1
42221,1,1
42221,2,1
42223,1,1
42223,2,1
42272,1,1
42272,2,1
42292,1,1
42292,2,1
42422,1,1
42422,2,1
4245d30e-31e2-11e6-804e-848f69fd6b70,1,1
4245d30e-31e2-11e6-804e-848f69fd6b70,2,0
42527,1,1
42527,2,1
42542,1,1
42542,2,1
42656,1,1
42656,2,1
42708,1,1
42708,2,1
42892,1,1
42892,2,1
42894,1,1
42894,2,1
43107,1,1
43107,2,0
43220,1,1
43220,2,1
43226,1,1
43226,2,1
43290,1,1
43290,2,0
43517,1,1
43517,2,1
43524,1,1
43524,2,1
43541,1,1
43541,2,1
43542,1,1
43542,2,1
43546,1,1
43546,2,1
43557,1,1
43557,2,1
43560,1,1
43560,2,1
43563,1,1
43563,2,1
43571,1,1
43571,2,1
435ae3ec-31e0-11e6-804e-848f69fd6b70,1,1
435ae3ec-31e0-11e6-804e-848f69fd6b70,2,1
43623240-31df-11e6-804e-848f69fd6b70,1,1
43623240-31df-11e6-804e-848f69fd6b70,2,1
43658,1,1
43658,2,1
43659,1,1
43659,2,1
43694,1,1
43694,2,1
43be1a7e-31e0-11e6-804e-848f69fd6b70,1,1
43be1a7e-31e0-11e6-804e-848f69fd6b70,2,1
43f073f5-31df-11e6-804e-848f69fd6b70,1,1
43f073f5-31df-11e6-804e-848f69fd6b70,2,1
44189,1,0
44189,2,1
44191,1,1
44191,2,1
44192,1,1
44192,2,1
44194,1,1
44194,2,1
44197,1,1
44197,2,1
44200,1,1
44200,2,1
44201,1,1
44201,2,1
44208,1,1
44208,2,1
44210,1,1
44210,2,1
44215,1,1
44215,2,1
44216,1,1
44216,2,1
44219,1,1
44219,2,1
44223,1,1
44223,2,1
44227,1,0
44227,2,1
44231,1,1
44231,2,1
44234,1,1
44234,2,1
44236,1,1
44236,2,1
44238,1,1
44238,2,1
44244,1,1
44244,2,1
44245,1,1
44245,2,1
44251,1,1
44251,2,0
44252,1,1
44252,2,1
44254,1,1
44254,2,1
44255,1,1
44255,2,1
44267,1,1
44267,2,0
44271,1,1
44271,2,1
44284,1,1
44284,2,1
44289,1,1
44289,2,1
44290,1,1
44290,2,1
44293,1,1
44293,2,1
44294,1,1
44294,2,1
44307,1,1
44307,2,1
44310,1,1
44310,2,1
44311,1,1
44311,2,1
44317,1,1
44317,2,0
44323,1,1
44323,2,1
44329,1,1
44329,2,1
44332,1,1
44332,2,1
44334,1,1
44334,2,1
44346,1,1
44346,2,1
44355,1,1
44355,2,1
44357,1,1
44357,2,0
44360,1,1
44360,2,0.05
44364,1,1
44364,2,1
44371,1,1
44371,2,1
44379,1,1
44379,2,1
44390,1,1
44390,2,0
44391,1,1
44391,2,1
44392,1,1
44392,2,1
44397,1,1
44397,2,1
44398,1,1
44398,2,1
44399,1,1
44399,2,1
44403,1,1
44403,2,1
44408,1,1
44408,2,1
44411,1,1
44411,2,1
44414,1,1
44414,2,1
44416,1,1
44416,2,1
44420,1,1
44420,2,1
44421,1,1
44421,2,1
44422,1,1
44422,2,1
44423,1,1
44423,2,0
44424,1,0
44424,2,1
44429,1,1
44429,2,0
44430,1,1
44430,2,1
44436,1,1
44436,2,1
44457,1,1
44457,2,1
44464,1,0
44464,2,1
44474,1,1
44474,2,1
44478,1,1
44478,2,0
44482,1,1
44482,2,1
44486,1,1
44486,2,1
44488,1,1
44488,2,1
44498,1,1
44498,2,1
44513,1,1
44513,2,1
44524,1,1
44524,2,1
44525,1,1
44525,2,1
44545,1,1
44545,2,1
44556,1,1
44556,2,1
44559,1,1
44559,2,1
44810e98-31e1-11e6-804e-848f69fd6b70,1,1
44810e98-31e1-11e6-804e-848f69fd6b70,2,1
4587a6f2-31e1-11e6-804e-848f69fd6b70,1,1
4587a6f2-31e1-11e6-804e-848f69fd6b70,2,1
45c99885-31df-11e6-804e-848f69fd6b70,1,1
45c99885-31df-11e6-804e-848f69fd6b70,2,1
46904064-31df-11e6-804e-848f69fd6b70,1,1
46904064-31df-11e6-804e-848f69fd6b70,2,1
46d9f999-31e0-11e6-804e-848f69fd6b70,1,1
46d9f999-31e0-11e6-804e-848f69fd6b70,2,1
46f0147c-31df-11e6-804e-848f69fd6b70,1,1
46f0147c-31df-11e6-804e-848f69fd6b70,2,1
472f664f-31df-11e6-804e-848f69fd6b70,1,1
472f664f-31df-11e6-804e-848f69fd6b70,2,1
4755f52d-31e0-11e6-804e-848f69fd6b70,1,1
4755f52d-31e0-11e6-804e-848f69fd6b70,2,1
4965e001-31e1-11e6-804e-848f69fd6b70,1,1
4965e001-31e1-11e6-804e-848f69fd6b70,2,1
4ae58ae8-31e1-11e6-804e-848f69fd6b70,1,1
4ae58ae8-31e1-11e6-804e-848f69fd6b70,2,1
4bd82085-31e0-11e6-804e-848f69fd6b70,1,1
4bd82085-31e0-11e6-804e-848f69fd6b70,2,1
4dee7855-31df-11e6-804e-848f69fd6b70,1,1
4dee7855-31df-11e6-804e-848f69fd6b70,2,1
508501ca-31df-11e6-804e-848f69fd6b70,1,1
508501ca-31df-11e6-804e-848f69fd6b70,2,1
51d1e1fd-31e1-11e6-804e-848f69fd6b70,1,1
51d1e1fd-31e1-11e6-804e-848f69fd6b70,2,1
52144425-31df-11e6-804e-848f69fd6b70,1,1
52144425-31df-11e6-804e-848f69fd6b70,2,1
524d415a-31e0-11e6-804e-848f69fd6b70,1,1
524d415a-31e0-11e6-804e-848f69fd6b70,2,1
52b98084-31df-11e6-804e-848f69fd6b70,1,1
52b98084-31df-11e6-804e-848f69fd6b70,2,1
53652cbf-31df-11e6-804e-848f69fd6b70,1,1
53652cbf-31df-11e6-804e-848f69fd6b70,2,1
53c9c9df-31e3-11e6-804e-848f69fd6b70,1,1
53c9c9df-31e3-11e6-804e-848f69fd6b70,2,1
53f62deb-31e0-11e6-804e-848f69fd6b70,1,1
53f62deb-31e0-11e6-804e-848f69fd6b70,2,1
557be2af-31df-11e6-804e-848f69fd6b70,1,1
557be2af-31df-11e6-804e-848f69fd6b70,2,1
55b4a275-31e1-11e6-804e-848f69fd6b70,1,1
55b4a275-31e1-11e6-804e-848f69fd6b70,2,1
55c55687-31df-11e6-804e-848f69fd6b70,1,1
55c55687-31df-11e6-804e-848f69fd6b70,2,1
55d3fcc3-31df-11e6-804e-848f69fd6b70,1,1
55d3fcc3-31df-11e6-804e-848f69fd6b70,2,1
56e95a67-31df-11e6-804e-848f69fd6b70,1,1
56e95a67-31df-11e6-804e-848f69fd6b70,2,1
58637bdc-31df-11e6-804e-848f69fd6b70,1,1
58637bdc-31df-11e6-804e-848f69fd6b70,2,0
58fae144-31df-11e6-804e-848f69fd6b70,1,1
58fae144-31df-11e6-804e-848f69fd6b70,2,1
59ae9963-31e1-11e6-804e-848f69fd6b70,1,1
59ae9963-31e1-11e6-804e-848f69fd6b70,2,1
5c4f3146-31e3-11e6-804e-848f69fd6b70,1,1
5c4f3146-31e3-11e6-804e-848f69fd6b70,2,1
614c3d84-31e3-11e6-804e-848f69fd6b70,1,1
614c3d84-31e3-11e6-804e-848f69fd6b70,2,1
61e09f51-31e1-11e6-804e-848f69fd6b70,1,1
61e09f51-31e1-11e6-804e-848f69fd6b70,2,1
61e47eef-31e3-11e6-804e-848f69fd6b70,1,1
61e47eef-31e3-11e6-804e-848f69fd6b70,2,1
64406562-8643-11e7-b11b-1866da8f1f23,1,1
64406562-8643-11e7-b11b-1866da8f1f23,2,1
64f8112a-3879-4bce-93a6-4009f382392b,1,1
64f8112a-3879-4bce-93a6-4009f382392b,2,1
6a3bf5f8-31e0-11e6-804e-848f69fd6b70,1,1
6a3bf5f8-31e0-11e6-804e-848f69fd6b70,2,1
6a756d55-31e2-11e6-804e-848f69fd6b70,1,1
6a756d55-31e2-11e6-804e-848f69fd6b70,2,0
6af282f3-31e1-11e6-804e-848f69fd6b70,1,1
6af282f3-31e1-11e6-804e-848f69fd6b70,2,1
6c70f4fb-31e1-11e6-804e-848f69fd6b70,1,1
6c70f4fb-31e1-11e6-804e-848f69fd6b70,2,1
6d0519cc-31e4-11e6-804e-848f69fd6b70,1,1
6d0519cc-31e4-11e6-804e-848f69fd6b70,2,1
6d1b1923-31e4-11e6-804e-848f69fd6b70,1,1
6d1b1923-31e4-11e6-804e-848f69fd6b70,2,1
6e97ed7b-31e1-11e6-804e-848f69fd6b70,1,1
6e97ed7b-31e1-11e6-804e-848f69fd6b70,2,1
6ead42f0-31e0-11e6-804e-848f69fd6b70,1,1
6ead42f0-31e0-11e6-804e-848f69fd6b70,2,1
6fbc3863-31e0-11e6-804e-848f69fd6b70,1,1
6fbc3863-31e0-11e6-804e-848f69fd6b70,2,1
706308e4-31e0-11e6-804e-848f69fd6b70,1,1
706308e4-31e0-11e6-804e-848f69fd6b70,2,1
747d98c6-31e0-11e6-804e-848f69fd6b70,1,1
747d98c6-31e0-11e6-804e-848f69fd6b70,2,1
78c910ab-9c2b-4928-81c5-70ba19c45a4c,1,1
78c910ab-9c2b-4928-81c5-70ba19c45a4c,2,1
7b2a7261-31e1-11e6-804e-848f69fd6b70,1,1
7b2a7261-31e1-11e6-804e-848f69fd6b70,2,1
7bb742a1-31e0-11e6-804e-848f69fd6b70,1,1
7bb742a1-31e0-11e6-804e-848f69fd6b70,2,1
7d5c9fe1-31e0-11e6-804e-848f69fd6b70,1,1
